Node,OH,
SM11960 ,S ,
SM11961 ,A ,
SM11962 ,S ,
SM11963 ,S ,
SM11964 ,S ,
SM11965 ,A ,
SM11966 ,A ,
SM11967 ,A ,
SM11968 ,S ,
SM11969 ,S ,
SM11970 ,A ,
SM11971 ,A ,
SM11972 ,A ,
SM11973 ,S ,
SM11974 ,A ,
SM11975 ,A ,
SM11976 ,S ,
SM11977 ,A ,
SM11978 ,S ,
SM11979 ,S ,
SM11980 ,S ,
SM11981 ,S ,
SM11982 ,A ,
SM11983 ,S ,
SM11984 ,A ,
SM11985 ,S ,
SM11986 ,S ,
SM11987 ,S ,
SM11988 ,S ,
SM11989 ,S ,
SM11990 ,A ,
SM11991 ,S ,
SM11992 ,S ,
SM11993 ,S ,
SM11994 ,S ,
SM11995 ,S ,
SM11996 ,S ,
SM11997 ,A ,
SM11998 ,A ,
SM11999 ,A ,
SM12000 ,S ,
SM12001 ,A ,
SM12002 ,A ,
SM12003 ,A ,
SM12004 ,S ,
SM12005 ,S ,
SM12007 ,A ,
SM12008 ,S ,
SM12009 ,A ,
SM12010 ,S ,
SM12011 ,S ,
SM12012 ,S ,
SM12013 ,S ,
SM12014 ,S ,
SM12015 ,S ,
SM12016 ,A ,
SM12017 ,S ,
SM12018 ,S ,
SM12019 ,S ,
SM12020 ,S ,
SM12021 ,S ,
SM12022 ,A ,
SM12023 ,S ,
SM12024 ,S ,
SM12025 ,S ,
SM12026 ,S ,
SM12027 ,S ,
SM12028 ,A ,
SM12029 ,A ,
SM12030 ,A ,
SM12031 ,A ,
SM12032 ,S ,
SM12033 ,S ,
SM12034 ,S ,
SM12035 ,S ,
SM12036 ,S ,
SM12037 ,S ,
SM12038 ,S ,
SM12039 ,S ,
SM12040 ,S ,
SM12041 ,S ,
SM12043 ,S ,
SM12044 ,S ,
SM12045 ,A ,
SM12046 ,S ,
SM12047 ,A ,
SM12048 ,S ,
SM12049 ,A ,
SM12050 ,S ,
SM12051 ,S ,
SM12052 ,S ,
SM12054 ,S ,
SM12055 ,A ,
SM12056 ,A ,
SM12057 ,S ,
SM12058 ,A ,
SM12059 ,S ,
SM12060 ,S ,
SM12061 ,S ,
SM12062 ,A ,
SM12063 ,A ,
SM12064 ,S ,
SM12065 ,A ,
SM12066 ,S ,
SM12067 ,S ,
SM12068 ,S ,
SM12069 ,S ,
SM12070 ,S ,
SM12071 ,A ,
SM12072 ,S ,
SM12073 ,S ,
SM12074 ,S ,
SM12075 ,S ,
SM12076 ,A ,
SM12077 ,S ,
SM12078 ,A ,
SM12079 ,S ,
SM12080 ,S ,
SM12081 ,A ,
SM12082 ,S ,
SM12083 ,A ,
SM12084 ,S ,
SM12085 ,S ,
SM12086 ,S ,
SM12087 ,S ,
SM12088 ,S ,
SM12089 ,S ,
SM12090 ,S ,
SM12091 ,A ,
SM12092 ,S ,
SM12093 ,A ,
SM12094 ,A ,
SM12095 ,A ,
SM12096 ,A ,
SM12097 ,S ,
SM12098 ,A ,
SM12099 ,S ,
SM12100 ,S ,
SM12101 ,S ,
SM12102 ,A ,
SM12103 ,S ,
SM12104 ,A ,
SM12105 ,S ,
SM12106 ,S ,
SM12108 ,S ,
SM12109 ,S ,
SM12110 ,S ,
SM12111 ,A ,
SM12112 ,S ,
SM12113 ,S ,
SM12114 ,S ,
SM12115 ,S ,
SM12116 ,S ,
SM12117 ,A ,
SM12118 ,S ,
SM12119 ,S ,
SM12120 ,S ,
SM12121 ,S ,
SM12122 ,S ,
SM12123 ,A ,
SM12124 ,S ,
SM12125 ,A ,
SM12126 ,S ,
SM12127 ,S ,
SM12128 ,A ,
SM12129 ,A ,
SM12130 ,S ,
SM12131 ,S ,
SM12133 ,S ,
SM12134 ,S ,
SM12135 ,S ,
SM12136 ,A ,
SM12137 ,S ,
SM12138 ,S ,
SM12139 ,A ,
SM12140 ,S ,
SM12141 ,S ,
SM12142 ,S ,
SM12143 ,S ,
SM12145 ,S ,
SM12146 ,A ,
SM12147 ,A ,
SM12148 ,S ,
SM12149 ,A ,
SM12150 ,A ,
SM12151 ,A ,
SM12152 ,S ,
SM12153 ,S ,
SM12154 ,S ,
SM12155 ,S ,
SM12156 ,S ,
SM12157 ,S ,
SM12158 ,A ,
SM12159 ,A ,
SM12160 ,S ,
SM12161 ,S ,
SM12162 ,S ,
SM12163 ,A ,
SM12164 ,S ,
SM12165 ,S ,
SM12166 ,S ,
SM12167 ,S ,
SM12168 ,S ,
SM12169 ,S ,
SM12170 ,A ,
SM12171 ,A ,
SM12172 ,A ,
SM12173 ,A ,
SM12174 ,A ,
SM12175 ,A ,
SM12176 ,S ,
SM12177 ,S ,
SM12178 ,A ,
SM12179 ,A ,
SM12180 ,S ,
SM12181 ,S ,
SM12182 ,A ,
SM12183 ,S ,
SM12184 ,S ,
SM12185 ,S ,
SM12186 ,S ,
SM12187 ,S ,
SM12188 ,S ,
SM12189 ,S ,
SM12190 ,S ,
SM12191 ,A ,
SM12192 ,A ,
SM12193 ,S ,
SM12194 ,S ,
SM12195 ,A ,
SM12196 ,A ,
SM12197 ,S ,
SM12199 ,S ,
SM12200 ,A ,
SM12201 ,S ,
SM12202 ,S ,
SM12203 ,A ,
SM12204 ,S ,
SM12205 ,S ,
SM12206 ,S ,
SM12207 ,S ,
SM12208 ,S ,
SM12209 ,A ,
SM12210 ,S ,
SM12211 ,S ,
SM12212 ,S ,
SM12213 ,A ,
SM12214 ,A ,
SM12215 ,S ,
SM12216 ,S ,
SM12217 ,A ,
SM12218 ,S ,
SM12219 ,S ,
SM12220 ,S ,
SM12221 ,S ,
SM12222 ,S ,
SM12223 ,A ,
SM12224 ,S ,
SM12225 ,S ,
SM12226 ,S ,
SM12227 ,S ,
SM12228 ,A ,
SM12229 ,S ,
SM12230 ,S ,
SM12231 ,S ,
SM12232 ,S ,
SM12233 ,A ,
SM12234 ,S ,
SM12235 ,A ,
SM12236 ,S ,
SM12237 ,A ,
SM12239 ,S ,
SM12240 ,S ,
SM12241 ,S ,
SM12242 ,A ,
SM12243 ,S ,
SM12245 ,A ,
SM12246 ,S ,
SM12247 ,S ,
SM12248 ,S ,
SM12249 ,S ,
SM12250 ,S ,
SM12251 ,A ,
SM12252 ,A ,
SM12253 ,S ,
SM12254 ,A ,
SM12255 ,S ,
SM12256 ,S ,
SM12257 ,S ,
SM12258 ,A ,
SM12259 ,A ,
SM12260 ,A ,
SM12261 ,S ,
SM12262 ,S ,
SM12263 ,S ,
SM12264 ,S ,
SM12265 ,A ,
SM12266 ,A ,
SM12267 ,S ,
SM12268 ,A ,
SM12269 ,A ,
SM12270 ,S ,
SM12271 ,S ,
SM12272 ,S ,
SM12273 ,A ,
SM12274 ,S ,
SM12275 ,A ,
SM12276 ,A ,
SM12277 ,S ,
SM12278 ,S ,
SM12279 ,A ,
SM12280 ,S ,
SM12281 ,S ,
SM12282 ,S ,
SM12283 ,A ,
SM12284 ,S ,
SM12285 ,A ,
SM12286 ,A ,
SM12287 ,S ,
SM12288 ,S ,
SM12289 ,S ,
SM12290 ,A ,
SM12291 ,S ,
SM12292 ,S ,
SM12293 ,S ,
SM12294 ,S ,
SM12295 ,S ,
SM12296 ,S ,
SM12297 ,S ,
SM12298 ,S ,
SM12299 ,A ,
SM12300 ,A ,
SM12301 ,A ,
SM12302 ,A ,
SM12303 ,S ,
SM12304 ,S ,
SM12305 ,S ,
SM12306 ,S ,
SM12307 ,A ,
SM12308 ,S ,
SM12309 ,S ,
SM12310 ,S ,
SM12311 ,S ,
SM12312 ,S ,
SM12313 ,S ,
SM12314 ,A ,
SM12315 ,A ,
SM12316 ,S ,
SM12317 ,S ,
SM12318 ,A ,
SM12319 ,S ,
SM12320 ,S ,
SM12321 ,A ,
SM12322 ,S ,
SM12323 ,S ,
SM12324 ,A ,
SM12325 ,S ,
SM12326 ,S ,
SM12327 ,A ,
SM12328 ,S ,
SM12329 ,S ,
SM12330 ,A ,
SM12331 ,S ,
SM12332 ,S ,
SM12333 ,S ,
SM12334 ,S ,
SM12335 ,S ,
SM12336 ,A ,
SM12337 ,S ,
SM12338 ,S ,
SM12339 ,S ,
SM12340 ,S ,
SM12341 ,S ,
SM12342 ,S ,
SM12343 ,A ,
SM12344 ,A ,
SM12345 ,S ,
SM12346 ,S ,
SM12347 ,S ,
SM12348 ,S ,
SM12349 ,A ,
SM12350 ,S ,
SM12351 ,S ,
SM12352 ,S ,
SM12353 ,S ,
SM12354 ,A ,
SM12355 ,A ,
SM12356 ,S ,
SM12357 ,A ,
SM12358 ,A ,
SM12359 ,S ,
SM12360 ,S ,
SM12361 ,S ,
SM12362 ,S ,
SM12363 ,S ,
SM12364 ,S ,
SM12365 ,S ,
SM12366 ,S ,
SM12367 ,S ,
SM12368 ,A ,
SM12369 ,A ,
SM12370 ,S ,
SM12371 ,S ,
SM12372 ,S ,
SM12373 ,S ,
SM12374 ,S ,
SM12375 ,A ,
SM12376 ,S ,
SM12377 ,S ,
SM12378 ,S ,
SM12379 ,S ,
SM12380 ,S ,
SM12381 ,S ,
SM12382 ,S ,
SM12383 ,S ,
SM12384 ,A ,
SM12385 ,S ,
SM12386 ,S ,
SM12387 ,A ,
SM12388 ,A ,
SM12389 ,S ,
SM12390 ,S ,
SM12391 ,A ,
SM12392 ,S ,
SM12393 ,A ,
SM12394 ,S ,
SM12395 ,A ,
SM12396 ,S ,
SM12397 ,A ,
SM12398 ,S ,
SM12399 ,S ,
SM12400 ,S ,
SM12401 ,S ,
SM12402 ,S ,
SM12403 ,S ,
SM12404 ,S ,
SM12405 ,S ,
SM12406 ,S ,
SM12407 ,A ,
SM12408 ,S ,
SM12409 ,A ,
SM12410 ,A ,
SM12411 ,S ,
SM12412 ,S ,
SM12413 ,S ,
SM12414 ,S ,
SM12415 ,S ,
SM12416 ,S ,
SM12417 ,A ,
SM12418 ,S ,
SM12419 ,S ,
SM12420 ,A ,
SM12421 ,A ,
SM12422 ,S ,
SM12423 ,S ,
SM12424 ,A ,
SM12425 ,A ,
SM12426 ,S ,
SM12427 ,S ,
SM12428 ,S ,
SM12429 ,S ,
SM12430 ,S ,
SM12431 ,S ,
SM12432 ,S ,
SM12433 ,S ,
SM12434 ,A ,
SM12435 ,A ,
SM12436 ,S ,
SM12437 ,S ,
SM12438 ,S ,
SM12439 ,S ,
SM12440 ,A ,
SM12441 ,A ,
SM12442 ,S ,
SM12443 ,A ,
SM12444 ,S ,
SM12445 ,S ,
SM12446 ,A ,
SM12447 ,A ,
SM12448 ,S ,
SM12449 ,S ,
SM12450 ,S ,
SM12451 ,S ,
SM12452 ,S ,
SM12453 ,S ,
SM12454 ,A ,
SM12455 ,A ,
SM12456 ,S ,
SM12458 ,S ,
SM12459 ,S ,
SM12460 ,S ,
SM12461 ,S ,
SM12462 ,S ,
SM12463 ,S ,
SM12464 ,A ,
SM12465 ,S ,
SM12466 ,S ,
SM12467 ,S ,
SM12468 ,A ,
SM12469 ,A ,
SM12470 ,S ,
SM12471 ,A ,
SM12472 ,A ,
SM12473 ,S ,
SM12474 ,S ,
SM12475 ,S ,
SM12476 ,S ,
SM12477 ,A ,
SM12478 ,S ,
SM12479 ,S ,
SM12480 ,S ,
SM12482 ,S ,
SM12483 ,A ,
SM12484 ,S ,
SM12485 ,S ,
SM12486 ,A ,
SM12487 ,S ,
SM12488 ,S ,
SM12489 ,S ,
SM12490 ,S ,
SM12491 ,S ,
SM12492 ,S ,
SM12493 ,S ,
SM12494 ,A ,
SM12495 ,S ,
SM12496 ,S ,
SM12497 ,A ,
SM12498 ,S ,
SM12499 ,S ,
SM12500 ,S ,
SM12501 ,S ,
SM12502 ,S ,
SM12503 ,A ,
SM12504 ,S ,
SM12505 ,S ,
SM12506 ,S ,
SM12507 ,S ,
SM12508 ,S ,
SM12509 ,S ,
SM12510 ,S ,
SM12511 ,S ,
SM12512 ,A ,
SM12513 ,S ,
SM12514 ,S ,
SM12515 ,S ,
SM12516 ,S ,
SM12517 ,S ,
SM12518 ,S ,
SM12519 ,A ,
SM12520 ,S ,
SM12521 ,S ,
SM12522 ,A ,
SM12523 ,A ,
SM12524 ,S ,
SM12525 ,S ,
SM12526 ,S ,
SM12527 ,S ,
SM12528 ,S ,
SM12529 ,S ,
SM12530 ,S ,
SM12531 ,S ,
SM12532 ,S ,
SM12533 ,S ,
SM12534 ,S ,
SM12535 ,S ,
SM12536 ,A ,
SM12537 ,S ,
SM12538 ,S ,
SM12539 ,S ,
SM12540 ,A ,
SM12541 ,S ,
SM12542 ,S ,
SM12543 ,A ,
SM12544 ,S ,
SM12545 ,A ,
SM12546 ,S ,
SM12547 ,S ,
SM12548 ,S ,
SM12549 ,S ,
SM12550 ,S ,
SM12551 ,S ,
SM12552 ,S ,
SM12553 ,S ,
SM12554 ,S ,
SM12555 ,A ,
SM12556 ,S ,
SM12557 ,S ,
SM12558 ,S ,
SM12559 ,S ,
SM12560 ,S ,
SM12561 ,S ,
SM12562 ,S ,
SM12563 ,A ,
SM12564 ,A ,
SM12565 ,S ,
SM12566 ,S ,
SM12567 ,S ,
SM12568 ,S ,
SM12569 ,S ,
SM12571 ,S ,
SM12572 ,A ,
SM12573 ,A ,
SM12574 ,S ,
SM12575 ,S ,
SM12576 ,S ,
SM12577 ,A ,
SM12578 ,A ,
SM12579 ,S ,
SM12580 ,S ,
SM12581 ,S ,
SM12582 ,S ,
SM12583 ,A ,
SM12584 ,S ,
SM12585 ,A ,
SM12586 ,A ,
SM12587 ,S ,
SM12588 ,S ,
SM12589 ,S ,
SM12590 ,S ,
SM12591 ,S ,
SM12592 ,S ,
SM12593 ,A ,
SM12594 ,S ,
SM12595 ,S ,
SM12596 ,S ,
SM12597 ,S ,
SM12598 ,A ,
SM12599 ,S ,
SM12600 ,S ,
SM12601 ,A ,
SM12602 ,S ,
SM12603 ,S ,
SM12604 ,S ,
SM12605 ,S ,
SM12606 ,S ,
SM12607 ,S ,
SM12608 ,S ,
SM12609 ,A ,
SM12610 ,S ,
SM12611 ,S ,
SM12612 ,S ,
SM12613 ,A ,
SM12614 ,S ,
SM12615 ,A ,
SM12616 ,S ,
SM12617 ,S ,
SM12618 ,A ,
SM12619 ,A ,
SM12620 ,S ,
SM12621 ,S ,
SM12622 ,S ,
SM12623 ,S ,
SM12624 ,S ,
SM12625 ,S ,
SM12626 ,A ,
SM12627 ,S ,
SM12628 ,S ,
SM12629 ,S ,
SM12630 ,S ,
SM12631 ,S ,
SM12632 ,S ,
SM12633 ,S ,
SM12634 ,S ,
SM12635 ,S ,
SM12636 ,S ,
SM12637 ,S ,
SM12638 ,S ,
SM12639 ,S ,
SM12640 ,S ,
SM12641 ,S ,
SM12642 ,S ,
SM12643 ,A ,
SM12644 ,S ,
SM12645 ,S ,
SM12646 ,A ,
SM12647 ,S ,
SM12648 ,A ,
SM12649 ,S ,
SM12650 ,S ,
SM12651 ,S ,
SM12652 ,A ,
SM12653 ,S ,
SM12654 ,S ,
SM12655 ,S ,
SM12656 ,S ,
SM12657 ,S ,
SM12659 ,S ,
SM12660 ,S ,
SM12661 ,S ,
SM12662 ,S ,
SM12663 ,S ,
SM12664 ,S ,
SM12665 ,S ,
SM12666 ,S ,
SM12667 ,S ,
SM12668 ,S ,
SM12669 ,S ,
SM12670 ,A ,
SM12671 ,S ,
SM12672 ,S ,
SM12673 ,S ,
SM12674 ,A ,
SM12675 ,A ,
SM12676 ,S ,
SM12677 ,A ,
SM12678 ,S ,
SM12679 ,A ,
SM12680 ,S ,
SM12681 ,S ,
SM12682 ,A ,
SM12683 ,S ,
SM12684 ,S ,
SM12685 ,S ,
SM12686 ,S ,
SM12687 ,S ,
SM12688 ,S ,
SM12689 ,S ,
SM12690 ,S ,
SM12691 ,A ,
SM12692 ,A ,
SM12693 ,S ,
SM12694 ,S ,
SM12695 ,S ,
SM12696 ,S ,
SM12697 ,S ,
SM12698 ,S ,
SM12699 ,S ,
SM12700 ,S ,
SM12701 ,S ,
SM12702 ,S ,
SM12703 ,S ,
SM12704 ,S ,
SM12705 ,S ,
SM12706 ,S ,
SM12707 ,S ,
SM12708 ,A ,
SM12709 ,S ,
SM12710 ,A ,
SM12711 ,A ,
SM12712 ,S ,
SM12713 ,S ,
SM12714 ,S ,
SM12715 ,A ,
SM12716 ,S ,
SM12717 ,S ,
SM12718 ,S ,
SM12719 ,S ,
SM12720 ,S ,
SM12721 ,S ,
SM12722 ,S ,
SM12723 ,S ,
SM12724 ,S ,
SM12725 ,S ,
SM12726 ,S ,
SM12727 ,S ,
SM12728 ,S ,
SM12729 ,S ,
SM12730 ,S ,
SM12731 ,S ,
SM12732 ,S ,
SM12734 ,S ,
SM12735 ,S ,
SM12736 ,S ,
SM12737 ,S ,
SM12738 ,S ,
SM12739 ,S ,
SM12740 ,S ,
SM12741 ,S ,
SM12742 ,S ,
SM12743 ,S ,
SM12744 ,A ,
SM12745 ,S ,
SM12746 ,S ,
SM12747 ,S ,
SM12748 ,S ,
SM12749 ,A ,
SM12750 ,S ,
SM12751 ,S ,
SM12752 ,A ,
SM12753 ,S ,
SM12754 ,A ,
SM12755 ,S ,
SM12756 ,S ,
SM12757 ,S ,
SM12758 ,S ,
SM12759 ,S ,
SM12760 ,S ,
SM12761 ,A ,
SM12762 ,S ,
SM12763 ,S ,
SM12764 ,S ,
SM12765 ,S ,
SM12766 ,S ,
SM12767 ,S ,
SM12768 ,S ,
SM12769 ,S ,
SM12770 ,S ,
SM12771 ,S ,
SM12772 ,S ,
SM12773 ,S ,
SM12774 ,A ,
SM12775 ,A ,
SM12776 ,A ,
SM12777 ,S ,
SM12778 ,S ,
SM12779 ,S ,
SM12780 ,S ,
SM12781 ,S ,
SM12782 ,A ,
SM12783 ,S ,
SM12784 ,S ,
SM12785 ,S ,
SM12786 ,A ,
SM12787 ,S ,
SM12788 ,A ,
SM12789 ,S ,
SM12790 ,S ,
SM12791 ,S ,
SM12792 ,S ,
SM12793 ,S ,
SM12794 ,S ,
SM12795 ,S ,
SM12796 ,A ,
SM12797 ,S ,
SM12798 ,S ,
SM12799 ,A ,
SM12800 ,S ,
SM12801 ,A ,
SM12802 ,S ,
SM12803 ,S ,
SM12804 ,S ,
SM12805 ,S ,
SM12806 ,S ,
SM12807 ,A ,
SM12808 ,S ,
SM12809 ,S ,
SM12810 ,A ,
SM12811 ,A ,
SM12812 ,S ,
SM12813 ,S ,
SM12814 ,S ,
SM12815 ,S ,
SM12816 ,S ,
SM12817 ,S ,
SM12818 ,S ,
SM12819 ,S ,
SM12820 ,S ,
SM12821 ,S ,
SM12822 ,A ,
SM12823 ,S ,
SM12824 ,S ,
SM12825 ,S ,
SM12826 ,S ,
SM12827 ,S ,
SM12828 ,S ,
SM12829 ,S ,
SM12830 ,S ,
SM12832 ,S ,
SM12833 ,S ,
SM12834 ,A ,
SM12835 ,A ,
SM12836 ,S ,
SM12837 ,S ,
SM12838 ,S ,
SM12839 ,S ,
SM12840 ,S ,
SM12841 ,A ,
SM12842 ,S ,
SM12843 ,S ,
SM12844 ,S ,
SM12845 ,A ,
SM12846 ,S ,
SM12847 ,S ,
SM12848 ,S ,
SM12849 ,S ,
SM12850 ,S ,
SM12851 ,S ,
SM12852 ,A ,
SM12853 ,S ,
SM12854 ,S ,
SM12855 ,S ,
SM12856 ,S ,
SM12857 ,A ,
SM12858 ,S ,
SM12859 ,S ,
SM12860 ,A ,
SM12861 ,S ,
SM12862 ,S ,
SM12863 ,S ,
SM12864 ,S ,
SM12865 ,S ,
SM12866 ,S ,
SM12867 ,S ,
SM12868 ,S ,
SM12869 ,S ,
SM12870 ,S ,
SM12871 ,S ,
SM12872 ,A ,
SM12873 ,S ,
SM12874 ,S ,
SM12875 ,A ,
SM12876 ,A ,
SM12877 ,A ,
SM12878 ,S ,
SM12879 ,S ,
SM12880 ,S ,
SM12881 ,A ,
SM12882 ,S ,
SM12883 ,S ,
SM12884 ,S ,
SM12885 ,S ,
SM12886 ,S ,
SM12887 ,A ,
SM12888 ,A ,
SM12889 ,S ,
SM12890 ,S ,
SM12891 ,S ,
SM12892 ,A ,
SM12893 ,S ,
SM12894 ,S ,
SM12895 ,S ,
SM12896 ,S ,
SM12897 ,S ,
SM12898 ,A ,
SM12899 ,S ,
SM12900 ,A ,
SM12901 ,S ,
SM12902 ,S ,
SM12903 ,S ,
SM12904 ,A ,
SM12905 ,S ,
SM12906 ,S ,
SM12907 ,S ,
SM12908 ,A ,
SM12909 ,S ,
SM12910 ,A ,
SM12911 ,A ,
SM12912 ,S ,
SM12913 ,S ,
SM12914 ,S ,
SM12915 ,A ,
SM12916 ,S ,
SM12917 ,S ,
SM12918 ,S ,
SM12919 ,S ,
SM12920 ,A ,
SM12921 ,S ,
SM12922 ,A ,
SM12923 ,S ,
SM12924 ,S ,
SM12925 ,A ,
SM12926 ,S ,
SM12927 ,S ,
SM12928 ,S ,
SM12929 ,S ,
SM12930 ,S ,
SM12932 ,S ,
SM12933 ,S ,
SM12934 ,S ,
SM12935 ,S ,
SM12936 ,A ,
SM12937 ,S ,
SM12938 ,S ,
SM12939 ,S ,
SM12940 ,A ,
SM12941 ,S ,
SM12942 ,S ,
SM12943 ,S ,
SM12944 ,S ,
SM12945 ,A ,
SM12946 ,S ,
SM12947 ,S ,
SM12948 ,S ,
SM12949 ,S ,
SM12950 ,S ,
SM12951 ,S ,
SM12952 ,A ,
SM12953 ,S ,
SM12954 ,S ,
SM12955 ,S ,
SM12956 ,S ,
SM12957 ,S ,
SM12958 ,S ,
SM12959 ,S ,
SM12960 ,S ,
SM12961 ,S ,
SM12962 ,S ,
SM12963 ,A ,
SM12964 ,A ,
SM12965 ,A ,
SM12966 ,S ,
SM12967 ,S ,
SM12968 ,A ,
SM12969 ,S ,
SM12970 ,S ,
SM12971 ,S ,
SM12972 ,S ,
SM12973 ,A ,
SM12974 ,S ,
SM12975 ,S ,
SM12976 ,S ,
SM12977 ,S ,
SM12978 ,A ,
SM12979 ,S ,
SM12980 ,S ,
SM12981 ,A ,
SM12982 ,S ,
SM12983 ,S ,
SM12984 ,A ,
SM12985 ,A ,
SM12986 ,S ,
SM12987 ,S ,
SM12988 ,S ,
SM12989 ,S ,
SM12990 ,S ,
SM12991 ,S ,
SM12992 ,S ,
SM12993 ,S ,
SM12994 ,S ,
SM12995 ,S ,
SM12996 ,A ,
SM12997 ,S ,
SM12998 ,A ,
SM12999 ,S ,
SM13000 ,S ,
SM13001 ,A ,
SM13002 ,A ,
SM13003 ,S ,
SM13004 ,A ,
SM13005 ,S ,
SM13006 ,S ,
SM13007 ,S ,
SM13008 ,S ,
SM13009 ,S ,
SM13010 ,S ,
SM13011 ,A ,
SM13012 ,S ,
SM13013 ,S ,
SM13014 ,S ,
SM13015 ,A ,
SM13016 ,A ,
SM13018 ,S ,
SM13019 ,A ,
SM13020 ,S ,
SM13021 ,S ,
SM13022 ,S ,
SM13023 ,A ,
SM13024 ,S ,
SM13025 ,S ,
SM13026 ,S ,
SM13027 ,S ,
SM13028 ,S ,
SM13029 ,S ,
SM13030 ,S ,
SM13031 ,A ,
SM13032 ,S ,
SM13033 ,S ,
SM13034 ,S ,
SM13035 ,A ,
SM13036 ,S ,
SM13037 ,S ,
SM13038 ,S ,
SM13039 ,S ,
SM13040 ,S ,
SM13041 ,A ,
SM13042 ,S ,
SM13043 ,S ,
SM13044 ,S ,
SM13045 ,S ,
SM13046 ,A ,
SM13047 ,S ,
SM13048 ,S ,
SM13049 ,S ,
SM13050 ,A ,
SM13051 ,A ,
SM13052 ,S ,
SM13053 ,S ,
SM13054 ,S ,
SM13055 ,A ,
SM13056 ,S ,
SM13057 ,A ,
SM13058 ,A ,
SM13059 ,A ,
SM13060 ,S ,
SM13061 ,S ,
SM13062 ,S ,
SM13063 ,S ,
SM13064 ,S ,
SM13065 ,S ,
SM13066 ,S ,
SM13067 ,S ,
SM13068 ,A ,
SM13069 ,A ,
SM13070 ,S ,
SM13071 ,A ,
SM13072 ,S ,
SM13073 ,S ,
SM13074 ,A ,
SM13075 ,S ,
SM13076 ,S ,
SM13077 ,A ,
SM13078 ,S ,
SM13079 ,S ,
SM13080 ,S ,
SM13081 ,S ,
SM13082 ,S ,
SM13083 ,S ,
SM13084 ,S ,
SM13085 ,S ,
SM13086 ,A ,
SM13087 ,S ,
SM13088 ,S ,
SM13090 ,A ,
SM13091 ,S ,
SM13092 ,S ,
SM13093 ,S ,
SM13094 ,S ,
SM13095 ,S ,
SM13096 ,S ,
SM13097 ,S ,
SM13098 ,S ,
SM13099 ,S ,
SM13100 ,S ,
SM13101 ,S ,
SM13102 ,A ,
SM13103 ,S ,
SM13104 ,S ,
SM13105 ,S ,
SM13106 ,A ,
SM13107 ,S ,
SM13108 ,S ,
SM13109 ,A ,
SM13110 ,S ,
SM13111 ,A ,
SM13112 ,A ,
SM13113 ,S ,
SM13114 ,S ,
SM13115 ,S ,
SM13116 ,S ,
SM13117 ,A ,
SM13118 ,S ,
SM13119 ,S ,
SM13120 ,S ,
SM13121 ,S ,
SM13122 ,A ,
SM13123 ,S ,
SM13124 ,S ,
SM13125 ,S ,
SM13126 ,A ,
SM13127 ,S ,
SM13128 ,S ,
SM13129 ,S ,
SM13130 ,S ,
SM13131 ,S ,
SM13132 ,S ,
SM13133 ,S ,
SM13134 ,S ,
SM13135 ,A ,
SM13136 ,S ,
SM13137 ,S ,
SM13139 ,S ,
SM13140 ,S ,
SM13141 ,A ,
SM13142 ,S ,
SM13143 ,S ,
SM13144 ,A ,
SM13145 ,S ,
SM13146 ,A ,
SM13147 ,S ,
SM13148 ,S ,
SM13149 ,S ,
SM13150 ,A ,
SM13151 ,S ,
SM13152 ,S ,
SM13153 ,A ,
SM13154 ,S ,
SM13155 ,S ,
SM13156 ,S ,
SM13157 ,S ,
SM13158 ,S ,
SM13159 ,S ,
SM13160 ,S ,
SM13161 ,S ,
SM13162 ,S ,
SM13163 ,S ,
SM13164 ,S ,
SM13165 ,S ,
SM13166 ,A ,
SM13167 ,S ,
SM13168 ,S ,
SM13169 ,S ,
SM13170 ,S ,
SM13171 ,S ,
SM13172 ,S ,
SM13174 ,S ,
SM13175 ,S ,
SM13178 ,S ,
SM13179 ,A ,
SM13180 ,S ,
SM13181 ,S ,
SM13182 ,S ,
SM13183 ,S ,
SM13184 ,S ,
SM13185 ,S ,
SM13186 ,A ,
SM13187 ,S ,
SM13188 ,S ,
SM13189 ,A ,
SM13190 ,S ,
SM13191 ,A ,
SM13192 ,A ,
SM13193 ,S ,
SM13194 ,S ,
SM13195 ,S ,
SM13196 ,S ,
SM13197 ,A ,
SM13198 ,S ,
SM13199 ,A ,
SM13200 ,S ,
SM13201 ,S ,
SM13202 ,S ,
SM13203 ,S ,
SM13204 ,A ,
SM13205 ,S ,
SM13206 ,S ,
SM13207 ,S ,
SM13208 ,S ,
SM13209 ,A ,
SM13210 ,S ,
SM13211 ,S ,
SM13212 ,S ,
SM13213 ,S ,
SM13214 ,S ,
SM13215 ,S ,
SM13216 ,A ,
SM13217 ,S ,
SM13218 ,S ,
SM13219 ,S ,
SM13220 ,A ,
SM13221 ,S ,
SM13222 ,S ,
SM13223 ,S ,
SM13224 ,S ,
SM13225 ,S ,
SM13226 ,A ,
SM13227 ,S ,
SM13228 ,S ,
SM13229 ,S ,
SM13230 ,S ,
SM13231 ,S ,
SM13232 ,S ,
SM13233 ,S ,
SM13234 ,S ,
SM13235 ,S ,
SM13236 ,S ,
SM13237 ,S ,
SM13238 ,S ,
SM13239 ,S ,
SM13240 ,A ,
SM13241 ,S ,
SM13242 ,S ,
SM13243 ,S ,
SM13244 ,A ,
SM13245 ,S ,
SM13246 ,A ,
SM13247 ,S ,
SM13248 ,S ,
SM13249 ,A ,
SM13250 ,A ,
SM13251 ,A ,
SM13252 ,S ,
SM13253 ,S ,
